text,author,book
I brought a blanket over and was putting it over him when something caught my eye.He had something tucked under his armpit.,Banana Yoshimoto,The Lake
A hard-looking silver rectangle.It was such a bizarre sight that at first I couldn’t for the life of me tell what it was.,Banana Yoshimoto,The Lake
"Actually, that’s not quite right.",Banana Yoshimoto,The Lake
"Maybe I did know what it was, and my brain just refused to accept it.",Banana Yoshimoto,The Lake
"Because it seemed so completely out of place, so surreal.It was an old wire rack for toasting mochi.A chill ran down my spine.",Banana Yoshimoto,The Lake
"It didn’t make sense.It seemed like it would be painful to sleep with something like that stuck in your armpit, so I tried very delicately to slip it out.",Banana Yoshimoto,The Lake
"But he had it clamped there so tightly, like a child squeezing a thermometer much harder than necessary under his arm, that it would have been impossible to remove it without waking him.I could see from the ferociousness with which he held on to the rack that it was extremely important to him, but even so, deep down, the discomfort I felt seeing it there lingered.I thought long and hard about whether I should mention it when he awoke.The thing was, I couldn’t very well pretend I didn’t know.",Banana Yoshimoto,The Lake
"Besides, this was my apartment.",Banana Yoshimoto,The Lake
Should I slip out of the room when he woke up?,Banana Yoshimoto,The Lake
"That seemed kind of odd, too.I wondered what it might mean.",Banana Yoshimoto,The Lake
"Maybe … that wire rack was actually the only thing that turned him on?Did I love him so deeply that I could go along with something like that, if he had that side to him?",Banana Yoshimoto,The Lake
Would I feel absolutely comfortable with it?,Banana Yoshimoto,The Lake
"(After all, there are all kinds of people … I once knew a guy who could only get excited by goldfish.",Banana Yoshimoto,The Lake
He couldn’t masturbate or have sex or anything unless he had a goldfish in front of him.,Banana Yoshimoto,The Lake
)I wasn’t sure.,Banana Yoshimoto,The Lake
"The honest truth was that while I might love him that much, it was equally likely that I hadn’t yet reached that point.I was still worrying about this when, just like that, Nakajima woke up.He opened his eyes, bolted up in bed, and sat there dazed, unguarded, with the wire rack still under his arm.“Want some coffee?” I asked.“Oh, hey, Chihiro, you’re back.",Banana Yoshimoto,The Lake
"I guess I must have fallen asleep,” Nakajima said.",Banana Yoshimoto,The Lake
“I didn’t sleep a wink last night.”“You can keep sleeping if you want.,Banana Yoshimoto,The Lake
"It’s all right with me,” I said.“No, I’d better get up.",Banana Yoshimoto,The Lake
"Coffee sounds great.”With that, he casually took the rack out from under his arm.",Banana Yoshimoto,The Lake
"He gave a just-woke-up sort of yawn and sat staring blankly ahead, his hair tousled.Then at last he noticed that I was staring at the rack, looking like I wanted to say something, and he said, “Oh, this?",Banana Yoshimoto,The Lake
It’s a memento of my mother.,Banana Yoshimoto,The Lake
"I sleep with it under my arm when I get the feeling I’m going to have a bad dream.”“Oh … I see,” I said, surprised at how easily the mystery had been solved.“There’s no particular reason I chose the rack,” Nakajima said, evidently sensing from my expression that I was wondering what it had to do with his mom.",Banana Yoshimoto,The Lake
"“I just held on to it because it’s something she always liked, and she took good care of it.",Banana Yoshimoto,The Lake
"And it’s thin, so I can keep it between the pages of a book.",Banana Yoshimoto,The Lake
"I think it used to be my grandmother’s, and we used it in our family ever since.”“That was the best memento you could find?”“Well, I can’t very well sleep with papers, and I don’t wear jewelry, and stuffed animals are unsanitary, and I’d look silly wearing a woman’s watch … in the end this just felt right.”“But what made it feel right?",Banana Yoshimoto,The Lake
"It looks like it’d hurt.”“No, it doesn’t.",Banana Yoshimoto,The Lake
"It’s really thin.”Nakajima held out the rack, smiling.“It’s okay for me to touch it?”“Sure.”It was just an ordinary rectangular wire rack, a little browned from use.",Banana Yoshimoto,The Lake
"Light and hard and cool to the touch.As far as Nakajima was concerned, it was just another everyday tool, like a toothbrush or a razor.",Banana Yoshimoto,The Lake
That kind of bewildered me.,Banana Yoshimoto,The Lake
"How it was weird to me, but not to him.“You’ve got the hard version of Linus’s blanket.” I laughed.Nakajima blushed.",Banana Yoshimoto,The Lake
"“So is this really unusual and embarrassing?”It was such an adorable reaction that I couldn’t suppress a smile.“No, that’s not what I meant,” I said.",Banana Yoshimoto,The Lake
“There’s no such thing as ‘unusual and embarrassing’ here.,Banana Yoshimoto,The Lake
"We’re at home, after all.”“I’m glad.",Banana Yoshimoto,The Lake
"I thought maybe I was doing something crazy again.”Casually but lovingly, Nakajima closed the rack between the pages of a book.I think I must have been reeling a bit at what I had just said.",Banana Yoshimoto,The Lake
"Because my mom used to say almost exactly the same thing all the time about her club.“There are no rules here, except that you have to sit properly at the bar when you drink.",Banana Yoshimoto,The Lake
People can tell me anything they want.,Banana Yoshimoto,The Lake
"Things they wouldn’t usually say, things that wouldn’t be acceptable at work—it doesn’t matter.",Banana Yoshimoto,The Lake
"That’s what this place is for, after all: they come and pay money to buy themselves, their innermost hearts, a bit of freedom.”She said things like that a lot.She’d say it whenever a customer prefaced a story with the words I’m ashamed to admit this or You’re going to think this is really disgraceful, but …Her openness helped set people’s hearts free, including my dad’s.I guess, I thought, my mom is still alive, here inside me.“Do you mind if I ask how you can tell you’re going to have a scary dream?” I said.“Not at all.",Banana Yoshimoto,The Lake
"Before I fall asleep, my eyes start moving really fast, and my head starts feeling heavy,” Nakajima said, his tone perfectly ordinary.",Banana Yoshimoto,The Lake
"“When that happens, I know I’m definitely going to have a nightmare.",Banana Yoshimoto,The Lake
"I suspect it has a lot to do with how my body is doing, like if I’m particularly exhausted, or if the air pressure is particularly low—stuff like that.",Banana Yoshimoto,The Lake
"I can’t go throw myself into my parents’ arms now, of course, and I can’t ask you to put up with that kind of thing, so when it happened today as I was going to sleep I just put the rack under my arm like I always do.”I nodded sympathetically, though I felt more sad than anything.That night, watching Nakajima’s back as he brushed his teeth, I cried a bit.",Banana Yoshimoto,The Lake
"I couldn’t help crying when I thought of him sleeping with that rack tucked under his arm whenever he got lonely, ever since his mother had died, as if doing so were as natural as taking medicine for a fever, or having someone give you a scare when you can’t stop hiccupping.But what sense was there in crying?After all, he had found a rational way to deal with his loneliness.",Banana Yoshimoto,The Lake
"The truth was, I thought, that I was insulting him with my tears.And so I decided not to cry anymore.But when I got up to go to the bathroom that night, the edge of the rack that was sticking out of the book Nakajima had put it in glinted in the dark, and that got me crying again.Nakajima was fast asleep.Suddenly it dawned upon me.",Banana Yoshimoto,The Lake
"He really isn’t the sort of guy who can just go off and spend the night at someone’s apartment, without giving it another thought.",Banana Yoshimoto,The Lake
"When he made up his mind to come here, it was because he really wanted to.I was still pretty childish in those days—the truth is, I really was a child—but I prayed then, prayed until my head hurt, that I wouldn’t do anything to betray his trust, and that he would go on feeling comfortable here, in my apartment, forever and ever.I had finished outlining the mural and it was time to fill in the colors; I no longer had any uncertainties about the finished design, which I was gradually coming to see in my mind’s eye.",Banana Yoshimoto,The Lake
"All I had to do now was keep moving toward that vision.I enjoyed going out, spending each day moving my hands, without talking.",Banana Yoshimoto,The Lake
This part was the most fun.,Banana Yoshimoto,The Lake
"Things progress most smoothly when the end is in view, and all you have to do is keep adding layers.",Banana Yoshimoto,The Lake
"I didn’t have to think anymore, and things had settled down enough that I could horse around a bit with the kids.",Banana Yoshimoto,The Lake
"The day before, I had let some girls paint an area pink.",Banana Yoshimoto,The Lake
"It ended up being more trouble than I had bargained for because I had to go back and fix the places where they had gone outside the lines, but that was kind of enjoyable, too.",Banana Yoshimoto,The Lake
Fortunately I wasn’t really worried about keeping on a schedule.Sometimes I found myself utterly alone.,Banana Yoshimoto,The Lake
"Somehow, miraculously, no one would come by, and it would be very quiet, and I was relaxed enough to notice.So what was I thinking then, during those rare moments when I was feeling perfectly at ease, all by myself, in the absence of any children and my student helper, when even the composition of the mural had ceased to concern me?",Banana Yoshimoto,The Lake
"That’s not something I want to share.I lean against the wall, pour myself a cup of lukewarm coffee from my thermos.My butt is aching, there’s a crick in my neck.",Banana Yoshimoto,The Lake
I feel like I’m getting a cramp in my arm.,Banana Yoshimoto,The Lake
"My whole body feels strangely cold.As long as I keep moving my hands, though, I can forget all that.That’s when I notice, all at once, that I’m alone, and I discover the vast sky overhead.",Banana Yoshimoto,The Lake
"In the distance, the flag over the school whips madly in the wind; other than that, it’s as if everything has come to a stop.I prefer to keep the thoughts that come at times like that, as I sit drinking my coffee, to myself—the particular texture of the sadness I feel, say.",Banana Yoshimoto,The Lake
"I prefer to keep those thoughts private.I’ve traveled a long way today, I often think to myself.“We’re having boiled tofu for dinner.”Nakajima was awake when I got home, and he welcomed me in an apron.The scent of well-boiled konbu filled the room.“You look like a gigolo,” I said.My hands and shoes were covered in all different colors of paint.",Banana Yoshimoto,The Lake
"I threw down my bags in a rough sort of way, like a sailor who had just come into port.“And the lady who’s keeping me is a construction worker,” Nakajima said.",Banana Yoshimoto,The Lake
"“I can’t imagine any woman coming back from the club she works at, all covered in paint and suntanned, with muscles like the ones you’re getting.”“That’s true.” I laughed.",Banana Yoshimoto,The Lake
"“I guess I don’t look much like a hostess.”I had on jeans and a sweatshirt; my hair was tied back; too much sunscreen had left my face blotchy; and I had paint all over, including on my socks and next to my nose.“It always seems like such a waste preparing a meal for one,” Nakajima said.",Banana Yoshimoto,The Lake
“A waste of food and a waste of time.,Banana Yoshimoto,The Lake
"But I don’t feel that way at all when I’m cooking for two.”I stepped up from the apartment’s entryway and peeked into the kitchen.“Thanks for cooking,” I said.",Banana Yoshimoto,The Lake
"“Wow, look how neatly you cut the tofu!”The tofu in the pot was divided so precisely it looked as if he had used a ruler.We washed our hands and sat down across from each other to eat.My mother had always been at the club at dinnertime, and Nakajima seemed to have grown up in a rather unusual household himself, so it felt as though we were imitating some sort of lifestyle we didn’t really know anything about, playing at being a happy family.",Banana Yoshimoto,The Lake
"Neither of us took these moments for granted, and they made us truly content.",Banana Yoshimoto,The Lake
"We literally ate it up.“It’s great, isn’t it, just eating tofu together like this,” I said.“You know, I’ve been thinking,” Nakajima said.",Banana Yoshimoto,The Lake
"“After I graduate, I’ve decided I’d like to get a scholarship and go to the Pasteur Institute as soon as possible.",Banana Yoshimoto,The Lake
"Just a little while ago I didn’t think I could, but now I do—in part because Chii assured me I’d be able to do it and in part because I’m with you now, and somehow that makes me feel like I can.",Banana Yoshimoto,The Lake
"It looks like I’ll be able to get my degree, so I’ve decided to go ahead and apply.",Banana Yoshimoto,The Lake
"Of course, I’ve got to ask for letters of recommendation and send in a sample article and an outline of my research and so on, and there’s an exam I’ll have to pass, but I looked into it and it seems they’re affiliated with an institute in Japan, and there’s this program now that should make it relatively easy for me to go.",Banana Yoshimoto,The Lake
If I don’t make it this year I can try again next year.,Banana Yoshimoto,The Lake
"And if I’m accepted, I’m thinking I’d like to go for at least six months.”At first it didn’t even occur to me to feel lonely; I was simply glad.",Banana Yoshimoto,The Lake
"Nakajima could only do things he was really enthusiastic about, so it was good that he felt this way.“What would you do, then, Chihiro?”“What do you mean?” I said.",Banana Yoshimoto,The Lake
“I’m not interested in Pasteur.,Banana Yoshimoto,The Lake
All I know about him is that he did something with silkworms and invented the vaccine for rabies.,Banana Yoshimoto,The Lake
And maybe that his grave is under that institute you mentioned or something?,Banana Yoshimoto,The Lake
Is that right?”“That’s a pretty impressive array of useless trivia.”“I learned it all on TV.,Banana Yoshimoto,The Lake
"A documentary on public television.”“Ah, that explains it.",Banana Yoshimoto,The Lake
"It’s funny, though—don’t these things interest you at all, like what school I go to, and what department I’m in, and what I work on?”“Not really.",Banana Yoshimoto,The Lake
"Even if you told me, I wouldn’t remember.",Banana Yoshimoto,The Lake
"It’s all DNA and human genomes and that stuff, right?",Banana Yoshimoto,The Lake
And you’re in med school but you aren’t going to be a doctor?,Banana Yoshimoto,The Lake
"And you do research, I know that, but it’s not like you’re working on Ajinomoto or brewer’s yeast or anything else I’d know about, right?",Banana Yoshimoto,The Lake
"Rice bran and stuff?”“No, nothing like that, it’s true.",Banana Yoshimoto,The Lake
"Listening to you talk, Chihiro, I really get a sense of how lopsided ordinary people’s knowledge of science is.”“You think?”“You really aren’t interested, huh?”“I do remember that you wanted to do research on blue-green algae.",Banana Yoshimoto,The Lake
"That’s why you went into a department of agriculture, right?”“I didn’t want to study blue-green algae, I was interested in doing an experiment that used them.",Banana Yoshimoto,The Lake
I’d cultivate the algae and then investigate the conditions that make it possible to inject certain genes into them.,Banana Yoshimoto,The Lake
"And I didn’t graduate from a department of agriculture—well, I guess maybe it used to be called that, but the actual name was the Department of Biological Resources, and I was in the Biotechnology Program.",Banana Yoshimoto,The Lake
"It’s totally different, right?",Banana Yoshimoto,The Lake
"And now I’m in medical school, in the Graduate School of Medicine.”“I’ll never remember those things, you know—I mean, as soon as I hear blue-green algae I immediately assume it’s got to be the department of agriculture, that’s just the image I have.",Banana Yoshimoto,The Lake
"Besides, it’s not like you’re interested in the program I graduated from, are you?”“The Program of Scenography, Display, and Fashion Design in the Junior College of the N. University of Arts, right?",Banana Yoshimoto,The Lake
"And you majored in the scenography thing, not design?”“I can’t believe you remember.",Banana Yoshimoto,The Lake
Even I’d forgotten.”“I don’t usually forget things like that.,Banana Yoshimoto,The Lake
"I only have to hear them once.”“So anyway, what was the question?",Banana Yoshimoto,The Lake
"What I’d do if you left?”“I’m sure there must be tons of art schools in Paris,” Nakajima said.“Yeah, there are.”“Some half-year programs, some yearlong programs.”“I’d imagine so.”“Well, go to one!",Banana Yoshimoto,The Lake
Let’s go together!” Nakajima said.,Banana Yoshimoto,The Lake
“I’ve decided I’m going to live with you like this for the rest of my life.”“What do you mean you’ve decided.,Banana Yoshimoto,The Lake
"Are you proposing to me?” I said, feeling suddenly heavy, not at all pleased.“No,” Nakajima said crisply, shaking his head.“Then what do you mean?” I asked.And Nakajima answered.",Banana Yoshimoto,The Lake
“That’s just how it has to be.,Banana Yoshimoto,The Lake
"Because I can live with you, even though I can’t live with anyone else.",Banana Yoshimoto,The Lake
And I’m tired of always being by myself.,Banana Yoshimoto,The Lake
"I’m tired of sleeping alone, with that wire rack under my arm.",Banana Yoshimoto,The Lake
"Now that I know what it’s like not to be on my own, I can’t go back to living the way I was before.”“Somehow it’s not much fun when you lay it all out like that,” I said.",Banana Yoshimoto,The Lake
"“Paris, huh?",Banana Yoshimoto,The Lake
"I would like to go sometime, only right now I’m really enjoying my work a lot, you know?”“You don’t have another job scheduled yet, do you?” Nakajima asked.“No.",Banana Yoshimoto,The Lake
"There are a few possibilities, but none of them seem to be in a rush.”“What’s the problem, then?” Nakajima said.",Banana Yoshimoto,The Lake
"“Do you really need to be in Japan now, at this moment in your life, at this exact moment in your life?”He had a point.",Banana Yoshimoto,The Lake
"I wasn’t particularly interested in Paris, but I did like the idea of being able to spend several days going through the Louvre from start to finish, since I’d only been there for about an hour once with my mom.",Banana Yoshimoto,The Lake
"I hadn’t seen Versailles yet, either.And now that my mom was gone, there was nothing to keep me in Japan.A flood of loneliness hit me the second I realized that.I wanted my mom to be alive, tying me down.",Banana Yoshimoto,The Lake
"To be showing her disapproval, telling me, I don’t know, going abroad?—it’s so far, and we won’t be able to see each other.",Banana Yoshimoto,The Lake
"I yearned to hear those words, to hear her saying them.",Banana Yoshimoto,The Lake
"But I never would again.“That’s true, I guess.”“This idea that you have to stay—that’s how people think when they have a family, and it’s located in some fixed place, whereas you and I …”Having said this much of something huge, Nakajima fell silent.The way he broke off suggested he had said as much as he could, as much as he wanted to.",Banana Yoshimoto,The Lake
I was used to this by now.,Banana Yoshimoto,The Lake
"I didn’t know where it came from, but I had grasped the outlines.After a long pause, he continued.",Banana Yoshimoto,The Lake
"“I think it’d be great if we could share an apartment, and meals.",Banana Yoshimoto,The Lake
"Since this is my idea, we don’t even have to go halvsies.",Banana Yoshimoto,The Lake
I’ll cover what you can’t.”“Halvsies.,Banana Yoshimoto,The Lake
"I haven’t heard that word in a while,” I said, changing the topic for a moment.",Banana Yoshimoto,The Lake
"Then, “I have the money my mom left me, so I think I could probably afford it.",Banana Yoshimoto,The Lake
"I’m sure my dad would help out, too.”Nakajima nodded.",Banana Yoshimoto,The Lake
"“After all, when your mom passed away, your dad inherited that club of hers, right?",Banana Yoshimoto,The Lake
You have every right to ask him for a little money.,Banana Yoshimoto,The Lake
"Sometimes asking a favor is the best way to show your love, don’t you think?”He had a point there, too, though I’d been trying not to think about that.“You’re too cavalier about money, Chihiro.",Banana Yoshimoto,The Lake
Just not in the usual way.”It tickled me to have Nakajima lecturing me on practical matters.,Banana Yoshimoto,The Lake
"I grinned.Lately, he was starting to speak more and more freely, in words that came from deep inside him.",Banana Yoshimoto,The Lake
"And that made me happy.I’d do anything to help him keep moving in that direction.I was even willing to go see my dad, and be pleasant.One afternoon, my good buddy Yotchan came over to the wall with his friend Miki to bring me a snack.",Banana Yoshimoto,The Lake
"Rice crackers, potato chips, and chocolate.“See, with all this color they’re not ghosts anymore, are they?” I said.The design was almost finished, and I spent my days staring at it, adding a bit of color here and there and redoing parts to make it more balanced.",Banana Yoshimoto,The Lake
"I was at the stage when all the different parts gradually begin to come together, to form a world of their own.“Poor ghosts,” Yotchan said.",Banana Yoshimoto,The Lake
“They still look lonely.”“Don’t talk like that!,Banana Yoshimoto,The Lake
You’re scaring me!” Miki cried.,Banana Yoshimoto,The Lake
"“I hate ghosts.”“Even if they’re monkeys?” I asked.I guess even with the color, their loneliness still shines through.“Yeah.”“I’ve never seen a real lake,” Yotchan said.“I have.",Banana Yoshimoto,The Lake
"I saw Lake Ashi,” Miki said.I listened to their conversation, marveling at its novelty.",Banana Yoshimoto,The Lake
"At the same time, I was thinking to myself that I had failed, they still looked like ghosts.",Banana Yoshimoto,The Lake
The kids could see that somehow they were different from the other monkeys.,Banana Yoshimoto,The Lake
"Although if I was able to express those kinds of things, maybe I wasn’t such a bad painter after all.…After that, Yotchan and Miki started talking about some TV show, and I went on painting in the colors.",Banana Yoshimoto,The Lake
"They were in the way, but even so I was glad they had come.When I glanced back, they were squatting down eating the snacks they had brought, along with some manjū Sayuri had handed out, chattering back and forth.",Banana Yoshimoto,The Lake
"I took a swig of hot herbal tea from my thermos and tried to think of some way I could capture the brilliance of their exchanges, the colors that glittered in their words.My butt felt cold from sitting on the ground and my sides hurt from having my arms up in the air for so long, but I couldn’t stop painting.With each color I added, another rose up before me, and I would keep chasing them, one after the other, until the sun set and I couldn’t paint anymore, and then I’d go home and sleep like a log.Now when I thought of home, Nakajima was part of the picture.",Banana Yoshimoto,The Lake
"He was always studying, and always stayed in my apartment, whether or not I was there.",Banana Yoshimoto,The Lake
I guess he really must want to be with me.,Banana Yoshimoto,The Lake
He came over because he wanted to.,Banana Yoshimoto,The Lake
"I could believe that, I felt, more than I ever could have with anyone else.Wherever Nakajima is, that’s the place I go home to.",Banana Yoshimoto,The Lake
That’s what lets me go all day without thinking about anything.,Banana Yoshimoto,The Lake
"About what I’m going to do with my life, stuff like that.Eventually the kids left, and I was taking a break, pleased with the progress I’d made today, when Sayuri appeared, making a beeline for me, her expression glum.She’d always smiled and waved when I saw her before, so I waited, wondering what was up.“Do you have a minute, Chihiro?” she said.“Doesn’t look like it’s good news,” I said.They must have decided to tear down the center, I thought, even with the mural here.In fact, it was a somewhat trickier problem.",Banana Yoshimoto,The Lake
"Something that gave me pause.“We got a call from the district mayor, he says they’ve got a sponsor.”“A sponsor?",Banana Yoshimoto,The Lake
"But I thought the district was paying for this!”“The thing is, they were talking things over, and apparently this sponsor says that if it will help energize the district he’s willing to assume the entire cost.”“That’s odd.",Banana Yoshimoto,The Lake
"It doesn’t seem necessary at this point,” I said.Sayuri nodded.",Banana Yoshimoto,The Lake
“I know.,Banana Yoshimoto,The Lake
"The catch is that he wants you to work his company’s logo into the picture somehow, as big as possible.",Banana Yoshimoto,The Lake
You know that sign on the roof of the huge kon’nyaku factory near the turnoff for the highway?,Banana Yoshimoto,The Lake
That’s it.”Sayuri showed me a picture.,Banana Yoshimoto,The Lake
"It was the most bizarre logo you could imagine: an incredibly ugly combination of colors, mostly gray, with the company mascot in the middle.",Banana Yoshimoto,The Lake
"The mascot was a block of kon’nyaku with a smiley face.“Oh, my god!” I laughed.",Banana Yoshimoto,The Lake
"“You’ve got to be kidding!”Sayuri burst out laughing, too.We were both well aware that in this society, things you’d think could only be bad jokes actually happen all the time.",Banana Yoshimoto,The Lake
"And so, wiping away a few tears after my laughter had subsided, I told her, “There’s no way.",Banana Yoshimoto,The Lake
"I mean, I’ve practically finished the design.”Even as I spoke, I was trying to think of some way to incorporate a humorous take on the logo into the mural, but it really didn’t seem possible.And I had a sneaking suspicion that even if it were possible, the sponsor wouldn’t like it if I made a joke of his logo.“At any rate, I’ll try and negotiate,” Sayuri said.",Banana Yoshimoto,The Lake
"“Don’t lose hope.”This sounded like it could get annoying.“Listen, why don’t I just quit, someone else can finish it.",Banana Yoshimoto,The Lake
"With the logo,” I suggested.",Banana Yoshimoto,The Lake
"“Or you can find someone to design a whole new picture around the logo.”“Why do you always have to be so absolute about things?” Sayuri said, stunned.So I had to try again.",Banana Yoshimoto,The Lake
"“How about this, then: I’ll have to put the name of the district in as a sponsor over my signature, so why don’t just we add the logo there, too, very small?”“The president of the company wants it bigger, as part of the picture,” Sayuri said.",Banana Yoshimoto,The Lake
"“But if it’s going to end up being an ad, there’s really no point in having you paint it.",Banana Yoshimoto,The Lake
"Right now I’m threatening them, telling them it will cost a million yen to redo the whole picture.”Sayuri grinned.I like her when she’s like that, so I tried to be as gentle as I could, so that I wouldn’t sound like I was just being picky.",Banana Yoshimoto,The Lake
"“To tell the truth, I don’t think my pictures are particularly great.",Banana Yoshimoto,The Lake
And I’ve been painting this one knowing that it might well be destroyed sometime in the not-too-distant future.,Banana Yoshimoto,The Lake
"But there’s a huge difference between not saying you won’t paint anything because it might be destroyed and saying sure, anything goes because it might be destroyed.",Banana Yoshimoto,The Lake
"I may not be much of a painter, but I don’t just do any old thing, like someone doing hand-painted movie posters.",Banana Yoshimoto,The Lake
"Whenever someone offers me a job, I only take it under the condition that I can paint what I want—and I think I’m able, maybe only barely able but still able, to create murals that justify that freedom.",Banana Yoshimoto,The Lake
"So for someone to come along, just like that, and … it doesn’t matter what it is, no matter how cute the kon’nyaku character is, or if it’s Pikachu or Gandam or Hamtaro—I don’t care, if someone is telling me to put something like that into a mural of mine, it means they didn’t understand my work when they hired me.”“I understand that, I really do.",Banana Yoshimoto,The Lake
"That’s the whole reason I wanted you to take this on, and I take full responsibility for everything that’s happening, so you don’t have to worry.",Banana Yoshimoto,The Lake
"I just came to fill you in, not to try to persuade you.”Like the good teacher she was, Sayuri kept calm and inspired trust.“At any rate, if this turns out to be an inflexible demand, I can’t do it, I can’t work in a system like that,” I said.",Banana Yoshimoto,The Lake
“It’s totally wrong.,Banana Yoshimoto,The Lake
They’re asking the wrong person.,Banana Yoshimoto,The Lake
Tell them they ought to ask a sign-painter for stuff like that.,Banana Yoshimoto,The Lake
"I’m not disrespecting sign painters, by the way—it’s just a different profession.",Banana Yoshimoto,The Lake
"I know I’m only a step or two above an amateur, but I can’t switch professions for something like this.”I looked at the mural.",Banana Yoshimoto,The Lake
Poor monkeys.,Banana Yoshimoto,The Lake
"You may end up being painted over, painted out of existence.",Banana Yoshimoto,The Lake
But who knows?,Banana Yoshimoto,The Lake
"Maybe Yotchan and his friends will remember that you were here, even if only for a short time.The thought liberated me.",Banana Yoshimoto,The Lake
"I felt as if the things I’d been clinging to were crumbling, blowing away in the wind, dispersing.",Banana Yoshimoto,The Lake
"Leaving me free to go anywhere I wanted.This is nice, I thought, really nice.I figured I might as well take a picture, anyway, and snapped a shot with my digital camera, with the sky as the background.",Banana Yoshimoto,The Lake
"To preserve the joy of this special stage in the painting.“I’m sure there’s a way,” Sayuri said.",Banana Yoshimoto,The Lake
"“For starters, I’m planning to show the video of that TV program you were in to the people in the mayor’s office, and from the company.",Banana Yoshimoto,The Lake
"I’ll try and make them see how valuable this is as art.”“Kind of embarrassing, considering the quality of my work,” I said.For the first time, though, I was beginning to take what I was doing a tiny bit seriously.It was hard to say for sure since the president of the company hadn’t seen the mural yet, but I had to acknowledge that some of the responsibility for what might happen lay with me.",Banana Yoshimoto,The Lake
"I just wasn’t good enough to paint a picture no one would want to mess up with a logo.It’d be nice to study painting more, to see all kinds of really, really incredible artworks and realize just how minuscule I am.… All on its own, the path to Paris was opening up before me.",Banana Yoshimoto,The Lake
"I pictured Nakajima in profile, engrossed in his studies at home.I wanted to be able to have that same look on my face when I painted.",Banana Yoshimoto,The Lake
"Not to run away from everything that had happened in a day, but to turn it all into another form of energy, make it part of myself.",Banana Yoshimoto,The Lake
"That’s how I wanted my painting to be.But first I’d have to finish what I had started here.“Okay, and I’ll do my best to get featured in a magazine or something, to make myself at least a little more visible,” I said.",Banana Yoshimoto,The Lake
"“Middle-aged men are impressed by that kind of thing, right?",Banana Yoshimoto,The Lake
"And I can ask the professor who advised me on my thesis project to write the mayor a letter—she’s a pretty well-known artist, and she’s from the area, so I bet her opinion will carry a lot of weight.",Banana Yoshimoto,The Lake
"She’s the one who did that weird bronze sculpture in front of the train station, I think.",Banana Yoshimoto,The Lake
"And on top of that, I’ll send a letter to the president of the company, along with some materials about the mural, making it as conciliatory and pleasant as possible, to try and bring him around.",Banana Yoshimoto,The Lake
"If that doesn’t work, we’ll just have to give up.”I thought it was a splendid plan.",Banana Yoshimoto,The Lake
"Unless he were incredibly wealthy and eccentric, the president probably wouldn’t want to pay to have me erase a mural I had gone to all the trouble of painting and then do another one.",Banana Yoshimoto,The Lake
"I felt confident it would work.“I bet that’ll do the trick,” Sayuri said.",Banana Yoshimoto,The Lake
"“I’m sorry, putting you to so much trouble.”“That’s okay.",Banana Yoshimoto,The Lake
"I’ll give it a try.”After all, I thought, maybe this will be my last job in Japan.",Banana Yoshimoto,The Lake
"I wasn’t necessarily determined to go on working as a muralist, so I really had no idea what the future might hold.Things like this were bound to happen no matter what kind of life I ended up leading, and whether they turned out well or badly, I’d just have to do my best, the way I would this time.",Banana Yoshimoto,The Lake
"And inhale the sweet scent of the freedom I’d earned when it came wafting over.“Let me know when something’s been decided,” I said.",Banana Yoshimoto,The Lake
"“I’ll take a break until then, once I get to a stopping place.",Banana Yoshimoto,The Lake
"It’s okay, I know it’s not your fault.”I had things to do, and I needed to cool down, and it made me sad to look at the picture when it was so close to being done, so I hurriedly packed up my stuff.Of course I wasn’t angry.",Banana Yoshimoto,The Lake
"I felt bad for Sayuri, actually.It was only natural that they felt entitled to order me around—it’s not like I was a famous artist or anything.",Banana Yoshimoto,The Lake
"And I’m not a particularly imposing person, either: they probably assumed I’d just go right along with their request that I work an ad into my painting.",Banana Yoshimoto,The Lake
"I saw that.In a way, it really made sense.",Banana Yoshimoto,The Lake
That kind of willingness to give in is rampant in this society of ours.,Banana Yoshimoto,The Lake
"From banks to ponzu sauce … well, those are just examples.",Banana Yoshimoto,The Lake
"The point is that people have found a gazillion little opportunities to profit in questionable ways, all over the place.",Banana Yoshimoto,The Lake
"I’ve seen tons of cases, all across the board, where in order to grab on to those tiny profits people studiously adopt another perspective, keeping their true opinions to themselves, and no one takes responsibility, everyone just huddles together on some middle ground, and it all gets less and less clear, yet in the end everyone ends up being crammed into a rigid, unyielding framework.",Banana Yoshimoto,The Lake
I’ve seen the same story play out over and over again.But I couldn’t take it.,Banana Yoshimoto,The Lake
"The whole dumb setup just bored me to death.Here I am playing nicely with the world, trying my best to leave things the tiniest bit better than they were, trying to fly even a little bit higher—how annoying it would be to have to go along with this crap.",Banana Yoshimoto,The Lake
"That was my take on it.If I were Sayuri, for instance, and the Infant Development Center mattered more to me than anything else, and if I were part of the organization, I’m sure I could have found all kinds of solutions to their problems, and I would have gone with the policy that was best for everyone.But in the current situation, going along with this new proposal would have gone against the essence of my profession.",Banana Yoshimoto,The Lake
"If I were a stranger passing through this district and I happened to see this wall and the ad were part of the mural, I’d think it was pathetic.",Banana Yoshimoto,The Lake
"Besides, I have to say I don’t think much of a company that feels it has to have its name plastered all over the place simply because it’s shelling out five hundred thousand yen.Right now five hundred thousand yen is a huge amount of money to me, but that doesn’t mean I’ll just do whatever it takes to be paid.",Banana Yoshimoto,The Lake
