text,author,book
"But this wasnot enough to satisfy the girl and she asked, ""You going to paint hispicture?""",Franz Kafka,The Trial
"And when the painter didn't answer she added, ""Please don'tpaint him, he's an 'orrible bloke.""",Franz Kafka,The Trial
"There followed an incomprehensible,interwoven babble of shouts and replies and calls of agreement.",Franz Kafka,The Trial
"Thepainter leapt over to the door, opened it very slightly - the girls'clasped hands could be seen stretching through the crack as if theywanted something - and said, ""If you're not quiet I'll throw you alldown the stairs.",Franz Kafka,The Trial
"Sit down here on the steps and be quiet.""",Franz Kafka,The Trial
"Theyprobably did not obey him immediately, so that he had to command, ""Downon the steps!""",Franz Kafka,The Trial
Only then it became quiet.,Franz Kafka,The Trial
"""I'm sorry about that,"" said the painter as he returned to K.  K.had hardly turned towards the door, he had left it completely up to thepainter whether and how he would place him under his protection if hewanted to.",Franz Kafka,The Trial
"Even now, he made hardly any movement as the painter bentover him and, whispering into his ear in order not to be heard outside,said, ""These girls belong to the court as well.""",Franz Kafka,The Trial
"""How's that?""",Franz Kafka,The Trial
"askedK., as he leant his head to one side and looked at the painter.",Franz Kafka,The Trial
"But thepainter sat back down on his chair and, half in jest, half inexplanation, ""Well, everything belongs to the court.""",Franz Kafka,The Trial
"""That issomething I had never noticed until now,"" said K. curtly, this generalcomment of the painter's made his comment about the girls far lessdisturbing.",Franz Kafka,The Trial
"Nonetheless, K. looked for a while at the door, behindwhich the girls were now sitting quietly on the steps.",Franz Kafka,The Trial
"Except, that oneof them had pushed a drinking straw through a crack between the planksand was moving it slowly up and down.",Franz Kafka,The Trial
"""You still don't seem to havemuch general idea of what the court's about"", said the painter, who hadstretched his legs wide apart and was tapping loudly on the floor withthe tip of his foot.",Franz Kafka,The Trial
"""But as you're innocent you won't need it anyway.I'll get you out of this by myself.""",Franz Kafka,The Trial
"""How do you intend to do that?",Franz Kafka,The Trial
"""asked K.  ""You did say yourself not long ago that it's quite impossibleto go to the court with reasons and proofs.""",Franz Kafka,The Trial
"""Only impossible forreasons and proofs you take to the court yourself""  said the painter,raising his forefinger as if K. had failed to notice a fine distinction.",Franz Kafka,The Trial
"""It goes differently if you try to do something behind the public court,that's to say in the consultation rooms, in the corridors or here, forinstance, in my studio.""",Franz Kafka,The Trial
"K. now began to find it far easier to believewhat the painter was saying, or rather it was largely in agreement withwhat he had also been told by others.",Franz Kafka,The Trial
In fact it was even quitepromising.,Franz Kafka,The Trial
"If it really was so easy to influence the judges throughpersonal contacts as the lawyer had said then the painter's contactswith these vain judges was especially important, and at the very leastshould not be undervalued.",Franz Kafka,The Trial
"And the painter would fit in very well inthe circle of assistants that K. was slowly gathering around himself.He had been noted at the bank for his talent in organising, here, wherehe was placed entirely on his own resources, would be a good opportunityto test that talent to its limits.",Franz Kafka,The Trial
"The painter observed the effect hisexplanation had had on K. and then, with a certain unease, said, ""Doesit not occur to you that the way I'm speaking is almost like a lawyer?It's the incessant contact with the gentlemen of the court has thatinfluence on me.",Franz Kafka,The Trial
"I gain a lot by it, of course, but I lose a lot,artistically speaking.""",Franz Kafka,The Trial
"""How did you first come into contact with thejudges, then?""",Franz Kafka,The Trial
"asked K., he wanted first to gain the painter's trustbefore he took him into his service.",Franz Kafka,The Trial
"""That was very easy,"" said thepainter, ""I inherited these contacts.",Franz Kafka,The Trial
My father was court painterbefore me.,Franz Kafka,The Trial
It's a position that's always inherited.,Franz Kafka,The Trial
"They can't use newpeople for it, the rules governing how the various grades of officialsare painted are so many and varied, and, above all, so secret that no-one outside of certain families even knows them.",Franz Kafka,The Trial
"In the drawer there,for instance, I've got my father's notes, which I don't show to anyone.But you're only able to paint judges if you know what they say.Although, even if I lost them no-one could ever dispute my positionbecause of all the rules I just carry round in my head.",Franz Kafka,The Trial
"All the judgeswant to be painted like the old, great judges were, and I'm the only onewho can do that.""",Franz Kafka,The Trial
"""You are to be envied,"" said K., thinking of hisposition at the bank.",Franz Kafka,The Trial
"""Your position is quite unassailable, then?",Franz Kafka,The Trial
"""""Yes, quite unassailable,"" said the painter, and he raised his shouldersin pride.",Franz Kafka,The Trial
"""That's how I can even afford to help some poor man facingtrial now and then.""",Franz Kafka,The Trial
"""And how do you do that?""",Franz Kafka,The Trial
"asked K., as if thepainter had not just described him as a poor man.",Franz Kafka,The Trial
"The painter did notlet himself be distracted, but said, ""In your case, for instance, asyou're totally innocent, this is what I'll do.""",Franz Kafka,The Trial
The repeated mention ofK.,Franz Kafka,The Trial
's innocence was becoming irksome to him.,Franz Kafka,The Trial
"It sometimes seemed to himas if the painter was using these comments to make a favourable outcometo the trial a precondition for his help, which of course would make thehelp itself unnecessary.",Franz Kafka,The Trial
But despite these doubts K. forced himself notto interrupt the painter.,Franz Kafka,The Trial
"He did not want to do without the painter'shelp, that was what he had decided, and this help did not seem in anyway less questionable than that of the lawyer.",Franz Kafka,The Trial
K. valued the painter'shelp far more highly because it was offered in a way that was moreharmless and open.,Franz Kafka,The Trial
"The painter had pulled his seat closer to the bed and continued ina subdued voice: ""I forgot to ask you; what sort of acquittal is it youwant?",Franz Kafka,The Trial
"There are three possibilities; absolute acquittal, apparentacquittal and deferment.",Franz Kafka,The Trial
"Absolute acquittal is the best, of course,only there's nothing I could do to get that sort of outcome.",Franz Kafka,The Trial
I don'tthink there's anyone at all who could do anything to get an absoluteacquittal.,Franz Kafka,The Trial
Probably the only thing that could do that is if the accusedis innocent.,Franz Kafka,The Trial
As you are innocent it could actually be possible and youcould depend on your innocence alone.,Franz Kafka,The Trial
"In that case you won't need me orany other kind of help.""",Franz Kafka,The Trial
"At first, K. was astonished at this orderly explanation, but then,just as quietly as the painter, he said, ""I think you're contradictingyourself.""",Franz Kafka,The Trial
"""How's that?""",Franz Kafka,The Trial
"asked the painter patiently, leaning back witha smile.",Franz Kafka,The Trial
This smile made K. feel as if he were examining not the wordsof the painter but seeking out inconsistencies in the procedures of thecourt itself.,Franz Kafka,The Trial
"Nonetheless, he continued unabashed and said, ""Youremarked earlier that the court cannot be approached with reasonedproofs, you later restricted this to the open court, and now you go sofar as to say that an innocent man needs no assistance in court.",Franz Kafka,The Trial
Thatentails a contradiction.,Franz Kafka,The Trial
"Moreover, you said earlier that the judges canbe influenced personally but now you insist that an absolute acquittal,as you call it, can never be attained through personal influence.",Franz Kafka,The Trial
"Thatentails a second contradiction.""",Franz Kafka,The Trial
"""It's quite easy to clear up thesecontradictions,"" said the painter.",Franz Kafka,The Trial
"""We're talking about two differentthings here, there's what it says in the law and there's what I knowfrom my own experience, you shouldn't get the two confused.",Franz Kafka,The Trial
"I've neverseen it in writing, but the law does, of course, say on the one handthat the innocent will be set free, but on the other hand it doesn't saythat the judges can be influenced.",Franz Kafka,The Trial
But in my experience it's the otherway round.,Franz Kafka,The Trial
I don't know of any absolute acquittals but I do know ofmany times when a judge has been influenced.,Franz Kafka,The Trial
"It's possible, of course,that there was no innocence in any of the cases I know about.",Franz Kafka,The Trial
But isthat likely?,Franz Kafka,The Trial
Not a single innocent defendant in so many cases?,Franz Kafka,The Trial
"When Iwas a boy I used to listen closely to my father when he told us aboutcourt cases at home, and the judges that came to his studio talked aboutthe court, in our circles nobody talks about anything else; I hardlyever got the chance to go to court myself but always made use of it whenI could, I've listened to countless trials at important stages in theirdevelopment, I've followed them closely as far as they could befollowed, and I have to say that I've never seen a single acquittal.""""So.",Franz Kafka,The Trial
"Not a single acquittal,"" said K., as if talking to himself and hishopes.",Franz Kafka,The Trial
"""That confirms the impression I already have of the court.",Franz Kafka,The Trial
Sothere's no point in it from this side either.,Franz Kafka,The Trial
"They could replace thewhole court with a single hangman.""",Franz Kafka,The Trial
"""You shouldn't generalise,"" saidthe painter, dissatisfied, ""I've only been talking about my ownexperience.""",Franz Kafka,The Trial
"""Well that's enough,"" said K., ""or have you heard of anyacquittals that happened earlier?""",Franz Kafka,The Trial
"""They say there have been someacquittals earlier,"" the painter answered, ""but it's very hard to besure about it.",Franz Kafka,The Trial
"The courts don't make their final conclusions public,not even the judges are allowed to know about them, so that all we knowabout these earlier cases are just legends.",Franz Kafka,The Trial
"But most of them didinvolve absolute acquittals, you can believe that, but they can't beproved.",Franz Kafka,The Trial
"On the other hand, you shouldn't forget all about them either,I'm sure there is some truth to them, and they are very beautiful, I'vepainted a few pictures myself depicting these legends.""",Franz Kafka,The Trial
"""My assessmentwill not be altered by mere legends,"" said K.  ""I don't suppose it'spossible to cite these legends in court, is it?""",Franz Kafka,The Trial
The painter laughed.,Franz Kafka,The Trial
"""No, you can't cite them in court,"" he said.",Franz Kafka,The Trial
"""Then there's no point intalking about them,"" said K., he wanted, for the time being, to acceptanything the painter told him, even if he thought it unlikely orcontradicted what he had been told by others.",Franz Kafka,The Trial
"He did not now have thetime to examine the truth of everything the painter said or even todisprove it, he would have achieved as much as he could if the painterwould help him in any way even if his help would not be decisive.",Franz Kafka,The Trial
"As aresult, he said, ""So let's pay no more attention to absolute acquittal,but you mentioned two other possibilities.""",Franz Kafka,The Trial
"""Apparent acquittal anddeferment.",Franz Kafka,The Trial
"They're the only possibilities,"" said the painter.",Franz Kafka,The Trial
"""Butbefore we talk about them, would you not like to take your coat off?You must be hot.""",Franz Kafka,The Trial
"""Yes,"" said K., who until then had paid attention tonothing but the painter's explanations, but now that he had had the heatpointed out to him his brow began to sweat heavily.",Franz Kafka,The Trial
"""It's almostunbearable.""",Franz Kafka,The Trial
The painter nodded as if he understood K.'s discomfortvery well.,Franz Kafka,The Trial
"""Could we not open the window?""",Franz Kafka,The Trial
"asked K.  ""No,"" said thepainter.",Franz Kafka,The Trial
"""It's only a fixed pane of glass, it can't be opened.""",Franz Kafka,The Trial
K. nowrealised that all this time he had been hoping the painter wouldsuddenly go over to the window and pull it open.,Franz Kafka,The Trial
He had preparedhimself even for the fog that he would breathe in through his openmouth.,Franz Kafka,The Trial
The thought that here he was entirely cut off from the air madehim feel dizzy.,Franz Kafka,The Trial
"He tapped lightly on the bedspread beside him and, witha weak voice, said, ""That is very inconvenient and unhealthy.""",Franz Kafka,The Trial
"""Oh no,""said the painter in defence of his window, ""as it can't be opened thisroom retains the heat better than if the window were double glazed, eventhough it's only a single pane.",Franz Kafka,The Trial
"There's not much need to air the roomas there's so much ventilation through the gaps in the wood, but when Ido want to I can open one of my doors, or even both of them.""",Franz Kafka,The Trial
K. wasslightly consoled by this explanation and looked around to see where thesecond door was.,Franz Kafka,The Trial
"The painter saw him do so and said, ""It's behind you,I had to hide it behind the bed.""",Franz Kafka,The Trial
Only then was K. able to see thelittle door in the wall.,Franz Kafka,The Trial
"""It's really much too small for a studiohere,"" said the painter, as if he wanted to anticipate an objection K.would make.",Franz Kafka,The Trial
"""I had to arrange things as well as I could.",Franz Kafka,The Trial
"That'sobviously a very bad place for the bed, in front of the door.",Franz Kafka,The Trial
"Forinstance when the judge I'm painting at present comes he always comesthrough the door by the bed, and I've even given him a key to this doorso that he can wait for me here in the studio when I'm not home.Although nowadays he usually comes early in the morning when I'm stillasleep.",Franz Kafka,The Trial
"And of course, it always wakes me up when I hear the dooropened beside the bed, however fast asleep I am.",Franz Kafka,The Trial
If you could hear theway I curse him as he climbs over my bed in the morning you'd lose allrespect for judges.,Franz Kafka,The Trial
I suppose I could take the key away from him butthat'd only make things worse.,Franz Kafka,The Trial
"It only takes a tiny effort to break anyof the doors here off their hinges.""",Franz Kafka,The Trial
"All the time the painter wasspeaking, K. was considering whether he should take off his coat, but hefinally realised that, if he didn't do so, he would be quite unable tostay here any longer, so he took off his frock coat and lay it on hisknee so that he could put it back on again as soon as the conversationwas over.",Franz Kafka,The Trial
"He had hardly done this when one of the girls called out,""Now he's taken his coat off!""",Franz Kafka,The Trial
and they could all be heard pressingaround the gaps in the planks to see the spectacle for themselves.,Franz Kafka,The Trial
"""Thegirls think I'm going to paint your portrait,"" said the painter, ""andthat's why you're taking your coat off.""",Franz Kafka,The Trial
"""I see,"" said K., onlyslightly amused by this, as he felt little better than he had beforeeven though he now sat in his shirtsleeves.",Franz Kafka,The Trial
"With some irritation heasked, ""What did you say the two other possibilities were?""",Franz Kafka,The Trial
He hadalready forgotten the terms used.,Franz Kafka,The Trial
"""Apparent acquittal and deferment,""said the painter.",Franz Kafka,The Trial
"""It's up to you which one you choose.",Franz Kafka,The Trial
"You can geteither of them if I help you, but it'll take some effort of course, thedifference between them is that apparent acquittal needs concentratedeffort for a while and that deferment takes much less effort but it hasto be sustained.",Franz Kafka,The Trial
"Now then, apparent acquittal.",Franz Kafka,The Trial
If that's what you wantI'll write down an assertion of your innocence on a piece of paper.,Franz Kafka,The Trial
Thetext for an assertion of this sort was passed down to me from my fatherand it's quite unassailable.,Franz Kafka,The Trial
I take this assertion round to the judgesI know.,Franz Kafka,The Trial
"So I'll start off with the one I'm currently painting, and putthe assertion to him when he comes for his sitting this evening.",Franz Kafka,The Trial
"I'lllay the assertion in front of him, explain that you're innocent and givehim my personal guarantee of it.",Franz Kafka,The Trial
"And that's not just a superficialguarantee, it's a real one and it's binding.""",Franz Kafka,The Trial
The painter's eyes seemedto show some reproach of K. for wanting to impose that sort ofresponsibility on him.,Franz Kafka,The Trial
"""That would be very kind of you"", said K.  ""Andwould the judge then believe you and nonetheless not pass an absoluteacquittal?""",Franz Kafka,The Trial
"""It's like I just said,"" answered the painter.",Franz Kafka,The Trial
"""Andanyway, it's not entirely sure that all the judges would believe me,many of them, for instance, might want me to bring you to see thempersonally.",Franz Kafka,The Trial
So then you'd have to come along too.,Franz Kafka,The Trial
"But at least then,if that happens, the matter is half way won, especially as I'd teach youin advance exactly how you'd need to act with the judge concerned, ofcourse.",Franz Kafka,The Trial
"What also happens, though, is that there are some judges who'llturn me down in advance, and that's worse.",Franz Kafka,The Trial
"I'll certainly make severalattempts, but still, we'll have to forget about them, but at least wecan afford to do that as no one judge can pass the decisive verdict.Then when I've got enough judges' signatures on this document I take itto the judge who's concerned with your case.",Franz Kafka,The Trial
"I might even have hissignature already, in which case things develop a bit quicker than theywould do otherwise.",Franz Kafka,The Trial
"But there aren't usually many hold ups from thenon, and that's the time that the defendant can feel most confident.It's odd, but true, that people feel more confidence in this time thanthey do after they've been acquitted.",Franz Kafka,The Trial
There's no particular exertionneeded now.,Franz Kafka,The Trial
"When he has the document asserting the defendant'sinnocence, guaranteed by a number of other judges, the judge can acquityou without any worries, and although there are still severalformalities to be gone through there's no doubt that that's what he'lldo as a favour to me and several other acquaintances.",Franz Kafka,The Trial
"You, however,walk out the court and you're free.""",Franz Kafka,The Trial
"""So, then I'll be free,"" said K.,hesitantly.",Franz Kafka,The Trial
"""That's right,"" said the painter, ""but only apparently freeor, to put it a better way, temporarily free, as the most junior judges,the ones I know, they don't have the right to give the final acquittal.Only the highest judge can do that, in the court that's quite out of reachfor you, for me and for all of us.",Franz Kafka,The Trial
"We don't know how things look thereand, incidentally, we don't want to know.",Franz Kafka,The Trial
"The right to acquit peopleis a major privilege and our judges don't have it, but they do have theright to free people from the indictment.",Franz Kafka,The Trial
"That's to say, if they'refreed in this way then for the time being the charge is withdrawn butit's still hanging over their heads and it only takes an order fromhigher up to bring it back into force.",Franz Kafka,The Trial
"And as I'm in such good contactwith the court I can also tell you how the difference between absoluteand apparent acquittal is described, just in a superficial way, in thedirectives to the court offices.",Franz Kafka,The Trial
"If there's an absolute acquittal allproceedings should stop, everything disappears from the process, notjust the indictment but the trial and even the acquittal disappears,everything just disappears.",Franz Kafka,The Trial
"With an apparent acquittal it's different.When that happens, nothing has changed except that the case for yourinnocence, for your acquittal and the grounds for the acquittal havebeen made stronger.",Franz Kafka,The Trial
"Apart from that, proceedings go on as before, thecourt offices continue their business and the case gets passed to highercourts, gets passed back down to the lower courts and so on, backwardsand forwards, sometimes faster, sometimes slower, to and fro.",Franz Kafka,The Trial
"It'simpossible to know exactly what's happening while this is going on.Seen from outside it can sometimes seem that everything has been longsince forgotten, the documents have been lost and the acquittal iscomplete.",Franz Kafka,The Trial
No-one familiar with the court would believe it.,Franz Kafka,The Trial
"Nodocuments ever get lost, the court forgets nothing.",Franz Kafka,The Trial
"One day - no-oneexpects it - some judge or other picks up the documents and looks moreclosely at them, he notices that this particular case is still active,and orders the defendant's immediate arrest.",Franz Kafka,The Trial
"I've been talking here asif there's a long delay between apparent acquittal and re-arrest, thatis quite possible and I do know of cases like that, but it's just aslikely that the defendant goes home after he's been acquitted and findssomebody there waiting to re-arrest him.",Franz Kafka,The Trial
"Then, of course, his life as afree man is at an end.""",Franz Kafka,The Trial
"""And does the trial start over again?""",Franz Kafka,The Trial
"askedK., finding it hard to believe.",Franz Kafka,The Trial
"""The trial will always start overagain,"" said the painter, ""but there is, once again as before, thepossibility of getting an apparent acquittal.",Franz Kafka,The Trial
"Once again, the accusedhas to muster all his strength and mustn't give up.""",Franz Kafka,The Trial
"The painter saidthat last phrase possibly as a result of the impression that K., whoseshoulders had dropped somewhat, gave on him.",Franz Kafka,The Trial
"""But to get a secondacquittal,"" asked K., as if in anticipation of further revelations bythe painter, ""is that not harder to get than the first time?""",Franz Kafka,The Trial
"""As faras that's concerned,"" answered the painter, ""there's nothing you can sayfor certain.",Franz Kafka,The Trial
"You mean, do you, that the second arrest would have anadverse influence on the judge and the verdict he passes on thedefendant?",Franz Kafka,The Trial
That's not how it happens.,Franz Kafka,The Trial
When the acquittal is passed thejudges are already aware that re-arrest is likely.,Franz Kafka,The Trial
So when it happensit has hardly any effect.,Franz Kafka,The Trial
"But there are countless other reasons why thejudges' mood and their legal acumen in the case can be altered, andefforts to obtain the second acquittal must therefore be suited to thenew conditions, and generally just as vigorous as the first.""",Franz Kafka,The Trial
"""But thissecond acquittal will once again not be final,"" said K., shaking hishead.",Franz Kafka,The Trial
"""Of course not,"" said the painter, ""the second acquittal isfollowed by the third arrest, the third acquittal by the fourth arrestand so on.",Franz Kafka,The Trial
"That's what is meant by the term apparent acquittal.""",Franz Kafka,The Trial
K.was silent.,Franz Kafka,The Trial
"""You clearly don't think an apparent acquittal offers muchadvantage,"" said the painter, ""perhaps deferment would suit you better.Would you like me to explain what deferment is about?""",Franz Kafka,The Trial
K. nodded.,Franz Kafka,The Trial
"Thepainter had leant back and spread himself out in his chair, hisnightshirt was wide open, he had pushed his hand inside and was strokinghis breast and his sides.",Franz Kafka,The Trial
"""Deferment,"" said the painter, lookingvaguely in front of himself for a while as if trying to find a perfectlyappropriate explanation, ""deferment consists of keeping proceedingspermanently in their earliest stages.",Franz Kafka,The Trial
"To do that, the accused and thosehelping him need to keep in continuous personal contact with the court,especially those helping him.",Franz Kafka,The Trial
"I repeat, this doesn't require so mucheffort as getting an apparent acquittal, but it probably requires a lotmore attention.",Franz Kafka,The Trial
"You must never let the trial out of your sight, youhave to go and see the appropriate judge at regular intervals as well aswhen something in particular comes up and, whatever you do, you have totry and remain friendly with him; if you don't know the judge personallyyou have to influence him through the judges you do know, and you haveto do it without giving up on the direct discussions.",Franz Kafka,The Trial
As long as youdon't fail to do any of these things you can be reasonably sure thetrial won't get past its first stages.,Franz Kafka,The Trial
"The trial doesn't stop, but thedefendant is almost as certain of avoiding conviction as if he'd beenacquitted.",Franz Kafka,The Trial
"Compared with an apparent acquittal, deferment has theadvantage that the defendant's future is less uncertain, he's safe fromthe shock of being suddenly re-arrested and doesn't need to fear theexertions and stress involved in getting an apparent acquittal just wheneverything else in his life would make it most difficult.",Franz Kafka,The Trial
"Defermentdoes have certain disadvantages of its own though, too, and theyshouldn't be under-estimated.",Franz Kafka,The Trial
"I don't mean by this that the defendantis never free, he's never free in the proper sense of the word with anapparent acquittal either.",Franz Kafka,The Trial
There's another disadvantage.,Franz Kafka,The Trial
Proceedingscan't be prevented from moving forward unless there are some at leastostensible reasons given.,Franz Kafka,The Trial
So something needs to seem to be happeningwhen looked at from the outside.,Franz Kafka,The Trial
"This means that from time to timevarious injunctions have to be obeyed, the accused has to be questioned,investigations have to take place and so on.",Franz Kafka,The Trial
"The trial's beenartificially constrained inside a tiny circle, and it has to becontinuously spun round within it.",Franz Kafka,The Trial
"And that, of course, brings with itcertain unpleasantnesses for the accused, although you shouldn't imaginethey're all that bad.",Franz Kafka,The Trial
"All of this is just for show, the interrogations,for instance, they're only very short, if you ever don't have the timeor don't feel like going to them you can offer an excuse, with somejudges you can even arrange the injunctions together a long time inadvance, in essence all it means is that, as the accused, you have toreport to the judge from time to time.""",Franz Kafka,The Trial
Even while the painter wasspeaking those last words K. had laid his coat over his arm and hadstood up.,Franz Kafka,The Trial
"Immediately, from outside the door, there was a cry of  'He'sstanding up now!'.",Franz Kafka,The Trial
"""Are you leaving already?""",Franz Kafka,The Trial
"asked the painter, whohad also stood up.",Franz Kafka,The Trial
"""It must be the air that's driving you out.",Franz Kafka,The Trial
I'mvery sorry about that.,Franz Kafka,The Trial
There's still a lot I need to tell you.,Franz Kafka,The Trial
I hadto put everything very briefly but I hope at least it was all clear.,Franz Kafka,The Trial
"""""Oh yes,"" said K., whose head was aching from the effort of listening.Despite this affirmation the painter summed it all up once more, as ifhe wanted to give K. something to console him on his way home.",Franz Kafka,The Trial
"""Bothhave in common that they prevent the defendant being convicted,"" hesaid.",Franz Kafka,The Trial
"""But they also prevent his being properly acquitted,"" said K.quietly, as if ashamed to acknowledge it.",Franz Kafka,The Trial
"""You've got it, in essence,""said the painter quickly.",Franz Kafka,The Trial
K. placed his hand on his winter overcoat butcould not bring himself to put it on.,Franz Kafka,The Trial
Most of all he would have likedto pack everything together and run out to the fresh air.,Franz Kafka,The Trial
"Not even thegirls could induce him to put his coat on, even though they were alreadyloudly telling each other that he was doing so.",Franz Kafka,The Trial
"The painter still hadto interpret K.'s mood in some way, so he said, ""I expect you'vedeliberately avoided deciding between my suggestions yet.",Franz Kafka,The Trial
That's good.I would even have advised against making a decision straight away.There's no more than a hair's breadth of difference between theadvantages and disadvantages.,Franz Kafka,The Trial
Everything has to be carefully weighedup.,Franz Kafka,The Trial
But the most important thing is you shouldn't lose too much time.,Franz Kafka,The Trial
"""""I'll come back here again soon,"" said K., who had suddenly decided toput his frock coat on, threw his overcoat over his shoulder and hurriedover to the door behind which the girls now began to scream.",Franz Kafka,The Trial
K. thoughthe could even see the screaming girls through the door.,Franz Kafka,The Trial
"""Well, you'llhave to keep your word,"" said the painter, who had not followed him,""otherwise I'll come to the bank to ask about it myself.""",Franz Kafka,The Trial
"""Will you openthis door for me,"" said K. pulling at the handle which, as he noticedfrom the resistance, was being held tightly by the girls on the otherside.",Franz Kafka,The Trial
"""Do you want to be bothered by the girls?""",Franz Kafka,The Trial
asked the painter.,Franz Kafka,The Trial
"""It's better if you use the other way out,"" he said, pointing to thedoor behind the bed.",Franz Kafka,The Trial
K. agreed to this and jumped back to the bed.,Franz Kafka,The Trial
"Butinstead of opening that door the painter crawled under the bed and fromunderneath it asked K., ""Just a moment more, would you not like to see apicture I could sell to you?""",Franz Kafka,The Trial
"K. did not want to be impolite, thepainter really had taken his side and promised to help him more in thefuture, and because of K.'s forgetfulness there had been no mention ofany payment for the painter's help, so K. could not turn him down nowand allowed him to show him the picture, even though he was quiveringwith impatience to get out of the studio.",Franz Kafka,The Trial
"From under the bed, thepainter withdrew a pile of unframed paintings.",Franz Kafka,The Trial
"They were so covered indust that when the painter tried to blow it off the one on top the dustswirled around in front of K.'s eyes, robbing him of breath for sometime.",Franz Kafka,The Trial
"""Moorland landscape,"" said the painter passing the picture to K.It showed two sickly trees, well separated from each other in darkgrass.",Franz Kafka,The Trial
In the background there was a multi-coloured sunset.,Franz Kafka,The Trial
"""That'snice,"" said K.  ""I'll buy it.""",Franz Kafka,The Trial
"K. expressed himself in this curt waywithout any thought, so he was glad when the painter did not take thisamiss and picked up a second painting from the floor.",Franz Kafka,The Trial
"""This is acounterpart to the first picture,"" said the painter.",Franz Kafka,The Trial
"Perhaps it hadbeen intended as a counterpart, but there was not the slightestdifference to be seen between it and the first picture, there were thetrees, there the grass and there the sunset.",Franz Kafka,The Trial
"But this was of littleimportance to K.  ""They are beautiful landscapes,"" he said, ""I'll buythem both and hang them in my office.""",Franz Kafka,The Trial
"""You seem to like this subject,""said the painter, picking up a third painting, ""good job I've still gotanother, similar picture here.""",Franz Kafka,The Trial
"The picture though, was not similar,rather it was exactly the same moorland landscape.",Franz Kafka,The Trial
The painter wasfully exploiting this opportunity to sell off his old pictures.,Franz Kafka,The Trial
"""I'lltake this one too,"" said K.  ""How much do the three paintings cost?",Franz Kafka,The Trial
"""""We can talk about that next time,"" said the painter.",Franz Kafka,The Trial
"""You're in ahurry now, and we'll still be in contact.",Franz Kafka,The Trial
"And besides, I'm glad youlike the paintings, I'll give you all the paintings I've got down here.They're all moorland landscapes, I've painted a lot of moorlandlandscapes.",Franz Kafka,The Trial
"A lot of people don't like that sort of picture becausethey're too gloomy, but there are others, and you're one of them, wholove gloomy themes.""",Franz Kafka,The Trial
But K. was not in the mood to hear about theprofessional experiences of this painter cum beggar.,Franz Kafka,The Trial
"""Wrap them allup!""",Franz Kafka,The Trial
"he called out, interrupting the painter as he was speaking, ""myservant will come to fetch them in the morning.""",Franz Kafka,The Trial
"""There's no need forthat,"" said the painter.",Franz Kafka,The Trial
"""I expect I can find a porter for you who cango with you now.""",Franz Kafka,The Trial
"And, at last, he leant over the bed and unlocked thedoor.",Franz Kafka,The Trial
"""Just step on the bed, don't worry about that,"" said the painter,""that's what everyone does who comes in here.""",Franz Kafka,The Trial
"Even without thisinvitation, K. had shown no compunction in already placing his foot inthe middle of the bed covers, then he looked out through the open doorand drew his foot back again.",Franz Kafka,The Trial
"""What is that?""",Franz Kafka,The Trial
he asked the painter.,Franz Kafka,The Trial
"""What are you so surprised at?""",Franz Kafka,The Trial
"he asked, surprised in his turn.",Franz Kafka,The Trial
"""Thoseare court offices.",Franz Kafka,The Trial
Didn't you know there are court offices here?,Franz Kafka,The Trial
"Thereare court offices in almost every attic, why should this building be anydifferent?",Franz Kafka,The Trial
"Even my studio is actually one of the court offices but thecourt put it at my disposal.""",Franz Kafka,The Trial
"It was not so much finding court officeseven here that shocked K., he was mainly shocked at himself, at his ownnaïvety in court matters.",Franz Kafka,The Trial
"It seemed to him that one of the most basicrules governing how a defendant should behave was always to be prepared,never allow surprises, never to look, unsuspecting, to the right whenthe judge stood beside him to his left - and this was the very basicrule that he was continually violating.",Franz Kafka,The Trial
"A long corridor extended infront of him, air blew in from it which, compared with the air in thestudio, was refreshing.",Franz Kafka,The Trial
There were benches set along each side of thecorridor just as in the waiting area for the office he went to himself.There seemed to be precise rules governing how offices should beequipped.,Franz Kafka,The Trial
There did not seem to be many people visiting the officesthat day.,Franz Kafka,The Trial
"There was a man there, half sitting, half laying, his facewas buried in his arm on the bench and he seemed to be sleeping; anotherman was standing in the half-dark at the end of the corridor.",Franz Kafka,The Trial
"K. nowclimbed over the bed, the painter followed him with the pictures.",Franz Kafka,The Trial
Theysoon came across a servant of the court - K. was now able to recogniseall the servants of the court from the gold buttons they wore on theircivilian clothes below the normal buttons - and the painter instructedhim to go with K. carrying the pictures.,Franz Kafka,The Trial
"K. staggered more than hewalked, his handkerchief pressed over his mouth.",Franz Kafka,The Trial
"They had nearlyreached the exit when the girls stormed in on them, so K. had not beenable to avoid them.",Franz Kafka,The Trial
They had clearly seen that the second door of thestudio had been opened and had gone around to impose themselves on himfrom this side.,Franz Kafka,The Trial
"""I can't come with you any further!""",Franz Kafka,The Trial
called out thepainter with a laugh as the girls pressed in.,Franz Kafka,The Trial
"""Goodbye, and don'thesitate too long!""",Franz Kafka,The Trial
K. did not even look round at him.,Franz Kafka,The Trial
Once on thestreet he took the first cab he came across.,Franz Kafka,The Trial
"He now had to get rid ofthe servant, whose gold button continually caught his eye even if itcaught no-one else's.",Franz Kafka,The Trial
"As a servant, the servant of the court was goingto sit on the coach-box.",Franz Kafka,The Trial
But K. chased him down from there.,Franz Kafka,The Trial
