text,author,book
That was natural.,Kobo Abe,The Woman In the Dunes
No man or woman is wooed by theory alone.,Kobo Abe,The Woman In the Dunes
"He knew this, but he naively observed the theory of the Mobius circle and kept repeatedly pushing the doorbell of an empty house, only because he did not want to commit spiritual rape.To be sure, he himself wasn't so romantic as to dream of pure sexual relations.",Kobo Abe,The Woman In the Dunes
"You could do that when you were looking death in the eye…like the bamboo grass that bears seeds just as it is beginning to wither… like starving mice that repeatedly and frantically copulate as they migrate… like tuberculosis patients who are all seized by a kind of sex madness… like the king or ruler who dwells in a tower and devotes himself to establishing a harem… like the soldier for whom every moment is precious as he awaits the enemy attack and who spends those final moments masturbating…Fortunately, however, man is not indiscriminately exposed to the dangers of death.",Kobo Abe,The Woman In the Dunes
"Man no longer needs to fear, even in winter; he has been able to free himself of the seasonal sexual urge.",Kobo Abe,The Woman In the Dunes
"Yet when the struggle is over, weapons become an encumbrance.",Kobo Abe,The Woman In the Dunes
"Order has come about, and the power to control sex and brute force lies within man's grasp, in place of Nature's.",Kobo Abe,The Woman In the Dunes
"Thus, sexual intercourse is like a commutation ticket: it has to be punched every time you use it.",Kobo Abe,The Woman In the Dunes
"Of course, you must check to see that the ticket is genuine.",Kobo Abe,The Woman In the Dunes
But this checking is terribly onerous; it corresponds precisely to the complications of order.,Kobo Abe,The Woman In the Dunes
"All kinds of certificates—contracts, licenses, I.D.cards, permits, certificates of title, authorizations, registrations, carrying permits, certificates of membership, letters of recommendation, notes, leases, temporary permits, agreements, income declarations, receipts, even certificates of ancestry… every conceivable type of paper must be mobilized into action.Thanks to such checks, sex is completely buried under a mantle of certifications… like a basket worm.",Kobo Abe,The Woman In the Dunes
"It would be all right, I suppose, if this were satisfying.",Kobo Abe,The Woman In the Dunes
"But even so, would that be the end of certificates?Wouldn't there be something else we had forgotten to declare?",Kobo Abe,The Woman In the Dunes
"Both men and women are captives of an oppressive jealousy, always suspicious that the other party has purposely left something out To demonstrate their honesty they are compelled to issue a new certificate.No one knows where it will ever stop In the last analysis, the certificate seems to be infinite.",Kobo Abe,The Woman In the Dunes
(She blames me for being too argumentative.,Kobo Abe,The Woman In the Dunes
But I'm not the one who's argumentative.,Kobo Abe,The Woman In the Dunes
It's just the truth.,Kobo Abe,The Woman In the Dunes
")""But isn't that the obligation of love?",Kobo Abe,The Woman In the Dunes
"""""Not at all.",Kobo Abe,The Woman In the Dunes
It's what's left after you have struck out the restrictions by a process of elimination.,Kobo Abe,The Woman In the Dunes
"If you don't have that much confidence, you might just as well not have any at all.",Kobo Abe,The Woman In the Dunes
"""There's no obligation to go along with this to the extent—and the poor taste—of gift-wrapping sex.",Kobo Abe,The Woman In the Dunes
Let's be freshly pressed every morning in sex too.,Kobo Abe,The Woman In the Dunes
"In sex, once the coat's been worn, it's already old.",Kobo Abe,The Woman In the Dunes
You press out the wrinkles and it's like new again.,Kobo Abe,The Woman In the Dunes
"Once it's new, it's immediately old again… Is there any obligation to listen to such indecencies?Of course, if he could feel that this regularization offered some guarantee for life, then there was still room for compromise.",Kobo Abe,The Woman In the Dunes
But what about reality?,Kobo Abe,The Woman In the Dunes
"The thorn of death falls from heaven, and its myriad forms leave us no room to move.",Kobo Abe,The Woman In the Dunes
"In sex, too, one seems to have a vague premonition, a feeling that one has been left with a false promissory note.",Kobo Abe,The Woman In the Dunes
And so one begins to falsify the commutation ticket because one is sexually unsatisfied.,Kobo Abe,The Woman In the Dunes
"Well, that's all right; it's good business.",Kobo Abe,The Woman In the Dunes
Or one admits of spiritual rape as a necessary evil.,Kobo Abe,The Woman In the Dunes
"Anyway, without it there would be almost no marriages.",Kobo Abe,The Woman In the Dunes
Those who are in favor of free sex behave in much the same way.,Kobo Abe,The Woman In the Dunes
They are only giving a plausible rationalization to mutual rape.,Kobo Abe,The Woman In the Dunes
"If you accept it as such, it can be enjoyed too.",Kobo Abe,The Woman In the Dunes
Freedom combined with constant worry— like a curtain that does not quite close—can only result in sexual psychopaths.,Kobo Abe,The Woman In the Dunes
There was no opportunity for his pitiable sex to doff its hat and relax.The woman seemed to sense the workings of the man's emotions.,Kobo Abe,The Woman In the Dunes
"She stopped in the midst of tying the string to her trousers, and the end of the loosened thong hung down from between her hands.",Kobo Abe,The Woman In the Dunes
She looked up at him with rabbit-like eyes.,Kobo Abe,The Woman In the Dunes
And it was not only because of their red eyelids that they resembled a rabbit's.,Kobo Abe,The Woman In the Dunes
The man answered her with eyes in which time had ceased to run.,Kobo Abe,The Woman In the Dunes
"A strong smell like boiled gristle surrounded her.Still grasping the thong, she slipped by him and went up to her room, where she began to take off her trousers.",Kobo Abe,The Woman In the Dunes
Her manner was so completely natural that she seemed to be continuing what she had been doing before.,Kobo Abe,The Woman In the Dunes
The man inwardly rubbed his hands in expectation: such a woman was a real woman.,Kobo Abe,The Woman In the Dunes
But he immediately reconsidered.Stupid!,Kobo Abe,The Woman In the Dunes
With such hesitancy he would surely botch the thing.,Kobo Abe,The Woman In the Dunes
Hastily he too put his hand to his belt.,Kobo Abe,The Woman In the Dunes
If this had been yesterday he would have perhaps assumed her behavior to be a woman's transparent play-acting… like her giggles and dimples.,Kobo Abe,The Woman In the Dunes
Actually that might be the case.But he did not want to think so.,Kobo Abe,The Woman In the Dunes
The stage at which he could bargain for her body had long passed.,Kobo Abe,The Woman In the Dunes
"Now, force had decided the situation.",Kobo Abe,The Woman In the Dunes
"There was ample basis for thinking that relations would be mutually agreeable, and bargaining for permission could be dismissed.A little flow of sand, along with his trousers, slid over the base of his member and fell along his thighs.",Kobo Abe,The Woman In the Dunes
A stench like that of musty socles rose up.,Kobo Abe,The Woman In the Dunes
"Slowly, but surely, with a pumping like that of a water pipe in which the water has been turned off, his member began to fill again.Hatless, his penis indicating the direction, he spread his wings and melted in behind the already naked woman.Would he find it enjoyable?",Kobo Abe,The Woman In the Dunes
"Of course everything fitted, as if into a square of equally spaced graph paper: breathing, time, the room, the woman.",Kobo Abe,The Woman In the Dunes
"Was this what the Mobius man called general sexual desire?Maybe, but what tight buttocks!",Kobo Abe,The Woman In the Dunes
"You couldn't compare them to the frustrated bags of bones you picked up in the streets.The woman, sitting on one knee, had begun to brush the sand from her neck with a towel which she had rolled into a ball.",Kobo Abe,The Woman In the Dunes
Suddenly there was an avalanche of sand.,Kobo Abe,The Woman In the Dunes
The whole house trembled and groaned.,Kobo Abe,The Woman In the Dunes
A provoking interference!,Kobo Abe,The Woman In the Dunes
"Before his very eyes, a mistlike sand covered the woman's head with white, collecting on her shoulders and arms.The two, clutched in each other's arms, could only wait for the avalanche to pass.Their sweat trickled onto the sand which had gathered, and on that still more sand fell.",Kobo Abe,The Woman In the Dunes
The woman's shoulders trembled.,Kobo Abe,The Woman In the Dunes
"He felt like superheated water, as if he were on the verge of boiling over.",Kobo Abe,The Woman In the Dunes
Yet he could not understand why he was so terribly attracted by her thighs.But he was… so much that he felt like taking the nerves of his body and coiling them one by one around them.,Kobo Abe,The Woman In the Dunes
"The appetite of meat-eating animals must be just this—coarse, voracious.",Kobo Abe,The Woman In the Dunes
He fought back like a coiled spring.,Kobo Abe,The Woman In the Dunes
"This was an experience he had not had with the other.On that bed—with the other one—they had been a feeling man and woman, a watching man and woman; they had been a man who watched himself experiencing and a woman who watched herself experiencing; they had been a woman who watched a man watching himself and a man watching a woman watching herself… all reflected in counter-mirrors… the limitless consciousness of the sexual act.Sexual desire, with a history of some hundred million years from the amoeba on up, is fortunately not easily worn out.",Kobo Abe,The Woman In the Dunes
"But what he needed now was a voracious passion, a stimulation that would sweep his nerves into the woman's loins.The sand avalanche stopped, and as though he had been waiting for it to do so, he joined the woman in helping to brush the sand from her body.",Kobo Abe,The Woman In the Dunes
She laughed in a husky voice.,Kobo Abe,The Woman In the Dunes
His hands became more and more insistent as they passed from her breasts under her arms and from there around her loins.,Kobo Abe,The Woman In the Dunes
"Her fingers dug into his neck, and now and then she would give little cries of surprise.When he had finished, it was her turn to brush his body.",Kobo Abe,The Woman In the Dunes
"He closed his eyes and waited, passing his hand over her hair, which was hard and rough to the touch.There was a spasmodic contraction, and again the same thing… the same changeless repetition to which he had devoted himself, dreaming of other things: eating, walking, sleeping, hiccoughing, bawling, copulating.21MAN'S convulsions go on building endless layers of fossils.",Kobo Abe,The Woman In the Dunes
Dinosaur teeth and glaciers were powerless against this reproductive drive with its screams and its ecstasy.,Kobo Abe,The Woman In the Dunes
"Finally a white flash squeezed his writhing body dry… a meteoric swarm spurted out, piercing the limitless darkness… rusty, orange-colored stars… an alkaline chorus.The glimmer trailed on and disappeared at last.",Kobo Abe,The Woman In the Dunes
"The woman's hands patting him on the buttocks to urge him on no longer had any effect.His nerves, which had streamed into her, had withered back like a frost-bitten radish, and his member was paralyzed between the lips of the conch.",Kobo Abe,The Woman In the Dunes
"The woman, who had thrust out her hips, reluctant to let him go, also sank back exhausted in a breathless contentment.An old rag rankly sour behind a chest of drawers… an avenue in front of a bicycle track, from which he used to return covered with the dust of regret.In the final analysis, nothing had been of any avail, nothing had been finished.",Kobo Abe,The Woman In the Dunes
"It was not he who had satisfied his desires, but apparently someone quite different, someone who had borrowed his body.",Kobo Abe,The Woman In the Dunes
"Sex, of its nature, was not defined by a single, individual body but by the species.",Kobo Abe,The Woman In the Dunes
"An individual, finished with his squalid act, must return at once to his former self.",Kobo Abe,The Woman In the Dunes
Only the happy ones return to contentment Those who were sad return to despair.,Kobo Abe,The Woman In the Dunes
Those who were dying return to their deathbeds.,Kobo Abe,The Woman In the Dunes
How could he possibly be convinced that such trickery was passionate love?,Kobo Abe,The Woman In the Dunes
Was there anything better in this passionate love than in commutation sex?,Kobo Abe,The Woman In the Dunes
"If there were, it would be better to be some ascetic made of glass.",Kobo Abe,The Woman In the Dunes
"Apparently he had dozed off for a moment, rolling over in the sweat and secretions which smelled like rancid fish oil.",Kobo Abe,The Woman In the Dunes
He had dreamed.,Kobo Abe,The Woman In the Dunes
"It was a dream about a lavatory which he could never find although he could hear the sound of water, about a common bathroom where the toilet was filled to overflowing with feces, about a long gallery whose flooring was beginning to warp, about a cracked glass.",Kobo Abe,The Woman In the Dunes
"There was a man, running with a canteen.",Kobo Abe,The Woman In the Dunes
"When he asked him for just a swallow of water, the man scowled at him, making a face like a grasshopper, and rushed off.He awoke.",Kobo Abe,The Woman In the Dunes
"A hot, sticky glue was melting on the back of his tongue.",Kobo Abe,The Woman In the Dunes
His thirst had returned twofold.,Kobo Abe,The Woman In the Dunes
He wanted water.,Kobo Abe,The Woman In the Dunes
"Sparkling, crystalline water, with silver spurs of air bubbles rising from the bottom of the glass.",Kobo Abe,The Woman In the Dunes
"He was an empty water pipe in a deserted house, covered with spider webs and smeared with dust, gasping like a fish.When he stood up, his hands and feet felt like heavy rubber bags of water.",Kobo Abe,The Woman In the Dunes
"He picked up the empty kettle, which had been thrown on the earthen floor, and tipped it to his mouth.",Kobo Abe,The Woman In the Dunes
"After more than thirty seconds, two, three drops finally dampened the end of his tongue.",Kobo Abe,The Woman In the Dunes
But it remained as dry as blotting paper.,Kobo Abe,The Woman In the Dunes
"His expectant throat convulsed even more, as if it had gone insane.Frantic for water, he rummaged around in the vicinity of the sink for anything he could get his hands on.",Kobo Abe,The Woman In the Dunes
Of all chemical compounds water was the simplest one.,Kobo Abe,The Woman In the Dunes
It should not be impossible to find some somewhere… like a penny forgotten in a desk drawer.,Kobo Abe,The Woman In the Dunes
There!,Kobo Abe,The Woman In the Dunes
He smelled water.,Kobo Abe,The Woman In the Dunes
Without a doubt it was the smell of water.,Kobo Abe,The Woman In the Dunes
He hastily scraped some wet sand from the bottom of the water jar and stuffed his mouth full.,Kobo Abe,The Woman In the Dunes
A feeling of nausea welled up in him.,Kobo Abe,The Woman In the Dunes
"He bent over, his stomach convulsed, and his tears began to flow as he vomited up a yellow gastric liquid.The pain of his headache slipped down over his eyes like a leaden visor.",Kobo Abe,The Woman In the Dunes
Apparently passion was simply a short-cut to collapse.,Kobo Abe,The Woman In the Dunes
"Suddenly he rose to his hands and knees, and like a dog began to dig in the sand of the earthen floor.",Kobo Abe,The Woman In the Dunes
"When he had dug to the depth of his elbows, the sand was dark and moist.",Kobo Abe,The Woman In the Dunes
"He thrust his face into it, pressed his burning forehead against it, inhaling it deeply.",Kobo Abe,The Woman In the Dunes
The oxygen and hydrogen might conceivably combine.,Kobo Abe,The Woman In the Dunes
"""Goddamn dirty hands!""",Kobo Abe,The Woman In the Dunes
"he snapped, pressing his nails into the palms of his hands and turning toward the woman.",Kobo Abe,The Woman In the Dunes
"""What in God's name are you going to do?",Kobo Abe,The Woman In the Dunes
Isn't there really any water any place?,Kobo Abe,The Woman In the Dunes
"""The woman spoke in a whisper, turning the upper part of her body away, and drawing her kimono over her naked thighs.",Kobo Abe,The Woman In the Dunes
"""No.",Kobo Abe,The Woman In the Dunes
There's not any.,Kobo Abe,The Woman In the Dunes
"""""Not any?",Kobo Abe,The Woman In the Dunes
Do you think you can let it go at that?,Kobo Abe,The Woman In the Dunes
This is a matter of life and death!,Kobo Abe,The Woman In the Dunes
You bitch!,Kobo Abe,The Woman In the Dunes
Do something!,Kobo Abe,The Woman In the Dunes
And make it quick.,Kobo Abe,The Woman In the Dunes
Please!,Kobo Abe,The Woman In the Dunes
"See, I'm even saying please!",Kobo Abe,The Woman In the Dunes
"""""Well, if we just got down to work… in no time at all they'd…""""All right.",Kobo Abe,The Woman In the Dunes
You win.,Kobo Abe,The Woman In the Dunes
I can't help it.,Kobo Abe,The Woman In the Dunes
"I give in.""",Kobo Abe,The Woman In the Dunes
In his heart he had not given in for a minute.,Kobo Abe,The Woman In the Dunes
"But this was certainly no way to die… he was not a dried sardine, after all.",Kobo Abe,The Woman In the Dunes
Yet he would have made a fool of himself for anyone to see if only he could get holdof some water.,Kobo Abe,The Woman In the Dunes
"""I really give in.",Kobo Abe,The Woman In the Dunes
"But it's pretty bad to make us wait until the regular delivery.We can't very well work when we'rethis dried out, can we?",Kobo Abe,The Woman In the Dunes
Get in touchwith them right away… please.,Kobo Abe,The Woman In the Dunes
Aren'tyou thirsty too?,Kobo Abe,The Woman In the Dunes
"""""They'll know the minute we begin to work.",Kobo Abe,The Woman In the Dunes
There's always someone watching with binoculars from the fire tower.,Kobo Abe,The Woman In the Dunes
"""""The fire tower .",Kobo Abe,The Woman In the Dunes
.,Kobo Abe,The Woman In the Dunes
what fire tower?,Kobo Abe,The Woman In the Dunes
"""More than iron doors, more than walls, it is the tiny peephole that really makes the prisoner feel locked in.",Kobo Abe,The Woman In the Dunes
"Distressed, the man hastily went back through his memories of the village.He remembered the horizon of sand and sky.",Kobo Abe,The Woman In the Dunes
There was no place for a fire tower to be.,Kobo Abe,The Woman In the Dunes
"Moreover, he could not believe that he and the woman could be seen from the outside while they could see no one from where they were.",Kobo Abe,The Woman In the Dunes
"""You'll understand if you'll take a look by the edge of the cliff out back.",Kobo Abe,The Woman In the Dunes
"""He meekly bent down and picked up the shovel.",Kobo Abe,The Woman In the Dunes
To worry about his self-respect after all that happened would be like ironing a grimy shirt.He went out as if driven.The sand was burning like an empty pot over a fire.,Kobo Abe,The Woman In the Dunes
The glare took his breath away.,Kobo Abe,The Woman In the Dunes
The air that filled his nostrils smelled of soap.,Kobo Abe,The Woman In the Dunes
But with each step he was getting that much closer to water.,Kobo Abe,The Woman In the Dunes
"When he stood under the cliff on the sea side and looked up, he could make out the top of a black tower about the size of the tip of his little finger.",Kobo Abe,The Woman In the Dunes
The thornlike projection was doubtless a lookout.,Kobo Abe,The Woman In the Dunes
Had he already been noticed?,Kobo Abe,The Woman In the Dunes
"The lookout had doubtless been waiting gloatingly for this moment.He turned toward the black thom and, holding the shovel over his head, waved it furiously baclc and forth.",Kobo Abe,The Woman In the Dunes
He adjusted the angle of the blade so that it would reflect into the eyes of the watcher.,Kobo Abe,The Woman In the Dunes
A film of burning quicksilver spread over his eyes.,Kobo Abe,The Woman In the Dunes
Whatever was the woman doing?,Kobo Abe,The Woman In the Dunes
"She had better come and help right away.Suddenly a cool shadow fell over him like a damp handkerchief: a cloud had crossed above, like some fallen leaf driven before the wind into a corner of the sky.",Kobo Abe,The Woman In the Dunes
Damn it… if it would only rain he would not have to do this.,Kobo Abe,The Woman In the Dunes
He would hold out his two hands and they would be filled with water.,Kobo Abe,The Woman In the Dunes
"Streams of water on the windowpanes… pillars of water bursting from the eaves troughs… splashing rain veiling the asphalt.He did not know whether he was dreaming or whether his musings had become real, but suddenly he was aware of a commotion around him.Coming to himself, he found that he was in the midst of a sand slide.He took shelter under the eaves of the house and leaned against the wall.",Kobo Abe,The Woman In the Dunes
"His bones seemed to have melted like those of some canned fish.His thirst burst around his temples, leaving fragments lying scattered on the surface of his consciousness like dots standing out in relief.",Kobo Abe,The Woman In the Dunes
He gritted his teeth and held his hands over his stomach; at last he contained his rising nausea.The sound of the woman's voice came to him.,Kobo Abe,The Woman In the Dunes
She was facing the cliff and hailing someone.,Kobo Abe,The Woman In the Dunes
"He looked up, squinting between his heavy eyelids.",Kobo Abe,The Woman In the Dunes
"The old man who had first brought him here was just letting down a bucket, suspended at the end of a rope.",Kobo Abe,The Woman In the Dunes
Water!,Kobo Abe,The Woman In the Dunes
At last it had come!,Kobo Abe,The Woman In the Dunes
"The bucket tipped and made a splotch on the sandy slope.It was water, unmistakably the real thing!",Kobo Abe,The Woman In the Dunes
"With a shout he fairly flew through the air to get to it.When he came within reach of the bucket he pushed the woman aside, trampling her with his feet, and took hold of it with both hands.",Kobo Abe,The Woman In the Dunes
"He could hardly take off the rope before he impatiently thrust his face into the bucket, his body heaving like a pump.",Kobo Abe,The Woman In the Dunes
He raised his face and took abreath.,Kobo Abe,The Woman In the Dunes
"The third time he rasied his head water spurted from his nose and his lips, and he choked painfully.",Kobo Abe,The Woman In the Dunes
His knees buckled limply under him and he closed his eyes.,Kobo Abe,The Woman In the Dunes
Now it was the woman's turn.,Kobo Abe,The Woman In the Dunes
"She was not to be outdone, and, sounding as if her whole body had turned into a rubber plunger, in no time at all she had drained half the contents.Then she let go of the bucket and went back to the earthen floor; the old fellow began to haul in the rope.",Kobo Abe,The Woman In the Dunes
At once the man jumped up and grabbed it.,Kobo Abe,The Woman In the Dunes
"""Wait!""",Kobo Abe,The Woman In the Dunes
he appealed.,Kobo Abe,The Woman In the Dunes
"""Just a minute.",Kobo Abe,The Woman In the Dunes
I want you to listen to me.,Kobo Abe,The Woman In the Dunes
"Wait, please!",Kobo Abe,The Woman In the Dunes
I just want you to listen to me!,Kobo Abe,The Woman In the Dunes
"""The old man gave in, and his hands stopped moving.",Kobo Abe,The Woman In the Dunes
"He blinked his eyes in a puzzled way, but he remained almost expressionless.",Kobo Abe,The Woman In the Dunes
"""Since you've given me water, I'll do what I'm supposed to.",Kobo Abe,The Woman In the Dunes
I promise you that.,Kobo Abe,The Woman In the Dunes
But I still would like you to listen to me.,Kobo Abe,The Woman In the Dunes
You have really quite misjudged things.,Kobo Abe,The Woman In the Dunes
I'm a teacher in a school.,Kobo Abe,The Woman In the Dunes
"I have my colleagues and the union waiting there, and the Board of Education and the P.T.A.",Kobo Abe,The Woman In the Dunes
too.Do you think people will accept my disappearance in silence?,Kobo Abe,The Woman In the Dunes
"""The old man ran his tongue over his upper lip and grinned rather indifferently.",Kobo Abe,The Woman In the Dunes
"It really wasn't a grin, but probably only wrinkles in the corner of his eyes as he tried to keep out the sand that was blown along with the wind.",Kobo Abe,The Woman In the Dunes
"But not a single wrinkle escaped the desperate man's notice.""What?",Kobo Abe,The Woman In the Dunes
What's that?,Kobo Abe,The Woman In the Dunes
"You realize, don't you, that you're pretty close to a criminal offense?""""Why?",Kobo Abe,The Woman In the Dunes
"It's been ten days, but there's been no notice from the local police.""",Kobo Abe,The Woman In the Dunes
The old man repeated his words meticulously one by one.,Kobo Abe,The Woman In the Dunes
"""Supposing there was no notice even after ten days… what then?",Kobo Abe,The Woman In the Dunes
"""""It hasn't been ten days.",Kobo Abe,The Woman In the Dunes
A week!,Kobo Abe,The Woman In the Dunes
"""The old man shut his mouth and said nothing more.Certainly the exchange of words had been to no purpose.",Kobo Abe,The Woman In the Dunes
"He restrained his impatience and said in a tight voice: ""Well, these are matters of little consequence.",Kobo Abe,The Woman In the Dunes
Won't you come down so we can sit and have a leisurely talk?,Kobo Abe,The Woman In the Dunes
I will do absolutely nothing out of the way.,Kobo Abe,The Woman In the Dunes
"Even if I wanted to, I couldn't do a thing against such odds.",Kobo Abe,The Woman In the Dunes
I promise.,Kobo Abe,The Woman In the Dunes
"""The old fellow remained silent.",Kobo Abe,The Woman In the Dunes
The man began to breathe harder.,Kobo Abe,The Woman In the Dunes
"""It's not that I don't understand how important this work of clearing away the sand is for the village.",Kobo Abe,The Woman In the Dunes
"It's a matter of life and death, I know.",Kobo Abe,The Woman In the Dunes
It's very serious.,Kobo Abe,The Woman In the Dunes
I really understand that.,Kobo Abe,The Woman In the Dunes
"If I weren't forced into it, I might even feel like co-operating with you voluntarily.",Kobo Abe,The Woman In the Dunes
It's really true.,Kobo Abe,The Woman In the Dunes
"It'd only be human to co-operate when I see how things really are, wouldn't it?Do you really think this is the only way to make me work with you?",Kobo Abe,The Woman In the Dunes
I doubt it.,Kobo Abe,The Woman In the Dunes
Haven't you been able to think of a better one?,Kobo Abe,The Woman In the Dunes
The right man in the right place.,Kobo Abe,The Woman In the Dunes
"If you don't put a man in the right place, you destroy the desire to co-operate.",Kobo Abe,The Woman In the Dunes
"That's true, isn't it?",Kobo Abe,The Woman In the Dunes
"Wasn't there a better way of making use of me without taking such a dangerous risk?""",Kobo Abe,The Woman In the Dunes
Had the old man heard or not?,Kobo Abe,The Woman In the Dunes
He turned his head blankly and made a movement as if he were shaking off a playful kitten.,Kobo Abe,The Woman In the Dunes
Was he perhaps nervous about the lookout in the fire tower?,Kobo Abe,The Woman In the Dunes
Would it be bad if they were to be seen talking together?,Kobo Abe,The Woman In the Dunes
he wondered.,Kobo Abe,The Woman In the Dunes
"""You agree, don't you?",Kobo Abe,The Woman In the Dunes
It really is important to clear away the sand.,Kobo Abe,The Woman In the Dunes
"But that's a means, not a goal.",Kobo Abe,The Woman In the Dunes
"Your goal is to protect your life from the sand, isn't it?",Kobo Abe,The Woman In the Dunes
"It is, isn't it?",Kobo Abe,The Woman In the Dunes
Fortunately I've done some research on sand; I'm especially interested in it.,Kobo Abe,The Woman In the Dunes
That's why I made it a point to come to a place like this.,Kobo Abe,The Woman In the Dunes
Sand has a strange fascination for people today.,Kobo Abe,The Woman In the Dunes
There's a way of taking advantage of this.,Kobo Abe,The Woman In the Dunes
"The place can be developed as a new sight-seeing spot, for example.",Kobo Abe,The Woman In the Dunes
"You take advantage of the sand, you follow it, you don't run against it.",Kobo Abe,The Woman In the Dunes
"In short, you've got to try to make a complete change in your thinking.",Kobo Abe,The Woman In the Dunes
"""The old man opened his eyes.",Kobo Abe,The Woman In the Dunes
"""In any sight-seeing place,"" he answered indifferently, ""there's got to be a hot spring around.",Kobo Abe,The Woman In the Dunes
"Besides, everybody knows that the only ones who make anything out of tourists are the merchants or outsiders.",Kobo Abe,The Woman In the Dunes
"""Perhaps it was his imagination, but the man had the feeling of being laughed at; and he suddenly recalled the woman's story about the postcard salesman who, after meeting the same fate as he, had taken sick and died.",Kobo Abe,The Woman In the Dunes
"""Well, that's just one example of what you might do, of course.",Kobo Abe,The Woman In the Dunes
"You can assume also that there are special crops suited to the particular properties of sand, can't you?",Kobo Abe,The Woman In the Dunes
"In short, you don't have to stick so unreasonably to the old way of life.",Kobo Abe,The Woman In the Dunes
"""""But we've made all kinds of studies.",Kobo Abe,The Woman In the Dunes
We've tried raising peanuts and bulbs and things like that.,Kobo Abe,The Woman In the Dunes
I'd just like to show you how tulips grow here.,Kobo Abe,The Woman In the Dunes
"""""Well, what about breastworks to protect you against the sand?… a full-scale breastwork against the sand?",Kobo Abe,The Woman In the Dunes
"I've got a friend on a newspaper, you know.",Kobo Abe,The Woman In the Dunes
It's very possible to use the paper to start public opinion moving in your favor.,Kobo Abe,The Woman In the Dunes
"""""No matter how much sympathy we get from the rest of the world it won't make any difference unless we get the necessary funds.",Kobo Abe,The Woman In the Dunes
"""""Well, then.",Kobo Abe,The Woman In the Dunes
You've got to start a movement to get them.,Kobo Abe,The Woman In the Dunes
"""""Maybe, but according to government regulations, damage from wind-blown sand doesn't seem to be recognized under disaster compensation.",Kobo Abe,The Woman In the Dunes
"""""You should work to have it recognized!",Kobo Abe,The Woman In the Dunes
"""""What can you do about it in such a poor prefecture as this one?",Kobo Abe,The Woman In the Dunes
We're completely disgusted.,Kobo Abe,The Woman In the Dunes
"Anyway, our present way is the cheapest.",Kobo Abe,The Woman In the Dunes
If we let the government office have their way we'd be lost in the sand while they're fiddling with their abacuses.,Kobo Abe,The Woman In the Dunes
"""""But I have my own situation to think about!""",Kobo Abe,The Woman In the Dunes
he cried out at the top of his voice.,Kobo Abe,The Woman In the Dunes
"""You're the parents of children, aren't you?",Kobo Abe,The Woman In the Dunes
You surely understand the obligations of a teacher!,Kobo Abe,The Woman In the Dunes
"""At that very instant the old fellow drew up the rope.",Kobo Abe,The Woman In the Dunes
"Taken by surprise, the man released it inadvertently.",Kobo Abe,The Woman In the Dunes
What impertinence!,Kobo Abe,The Woman In the Dunes
Had the old man been pretending to listen to what he was saying only in order to seize the opportunity of hauling up the rope?,Kobo Abe,The Woman In the Dunes
He was amazed when his outstretched hands met thin air.,Kobo Abe,The Woman In the Dunes
"""You behave like madmen.",Kobo Abe,The Woman In the Dunes
You've lost your senses.,Kobo Abe,The Woman In the Dunes
Even a monkey could shovel up the sand if it just had a little practice.,Kobo Abe,The Woman In the Dunes
I should be able to do a lot more than that.,Kobo Abe,The Woman In the Dunes
A man has the obligation to make full use of the abilities he has.,Kobo Abe,The Woman In the Dunes
"""""Well, maybe, but…"" The old man spoke casually as if to put an end to the chitchat.",Kobo Abe,The Woman In the Dunes
"""Do what you can anyway.",Kobo Abe,The Woman In the Dunes
"We'll do whatever we can to help you.""""Wait!",Kobo Abe,The Woman In the Dunes
Don't joke!,Kobo Abe,The Woman In the Dunes
"Hey, there!",Kobo Abe,The Woman In the Dunes
Wait a minute!,Kobo Abe,The Woman In the Dunes
You'll be sorry.,Kobo Abe,The Woman In the Dunes
You don't understand at all.,Kobo Abe,The Woman In the Dunes
If you'd just wait a minute.,Kobo Abe,The Woman In the Dunes
Please!,Kobo Abe,The Woman In the Dunes
"""But the old man did not look around again.",Kobo Abe,The Woman In the Dunes
"He stood up, his shoulders bent as though he carried a heavy burden, and walked away.",Kobo Abe,The Woman In the Dunes
"After three steps his shoulders were no longer visible, and with the fourth he had completely disappeared from view.",Kobo Abe,The Woman In the Dunes
The man wearily approached the sand cliff.,Kobo Abe,The Woman In the Dunes
"He sank his arms and head into the sand, which ran in at his collar, forming a loose cushion at the point the shirt met his trousers.",Kobo Abe,The Woman In the Dunes
"Suddenly the perspiration began to pour out furiously from his chest, neck, and forehead and along the insides of his thighs.",Kobo Abe,The Woman In the Dunes
It was the water he had just drunk!,Kobo Abe,The Woman In the Dunes
"The sand, combined with the perspiration, formed a mustard plaster that made his skin smart and tingle, swelling it into a rubber raincoat.The woman had already begun to work.",Kobo Abe,The Woman In the Dunes
Suddenly he was seized by a profound suspicion that she had finished drinking what was left of the water.,Kobo Abe,The Woman In the Dunes
He hurried back to the house.The water was all there.,Kobo Abe,The Woman In the Dunes
"Once more he gulped down three or four mouthfuls, and again was amazed at the limpid, mineral taste; he could not conceal his uneasiness.",Kobo Abe,The Woman In the Dunes
He couldn't possibly wait until evening.,Kobo Abe,The Woman In the Dunes
"Of course, it would be impossible to prepare supper if he drank all the water now.",Kobo Abe,The Woman In the Dunes
The villagers had counted precisely on this.,Kobo Abe,The Woman In the Dunes
